date,review,rating,user,source,month,year,neg_review,compound_score,pos_score,review_lem
2019-06-18 15:21:05,"My Sony Z3 Tablet on Android 6.0 is no more supported. so, I change to a Samsung Tab A 10.5. still unsupported. very disappointed.",1,ahlek ong,googleplay,6,2019,1,-0.8607,0.0,sony z tablet android supported change samsung tab still unsupported disappointed
2019-06-18 13:31:52,poor,1,Adrian,googleplay,6,2019,1,-0.4767,0.0,poor
2019-06-22 23:59:38,good,1,Naing lin Naing lin,googleplay,6,2019,1,0.4404,1.0,good
2019-05-05 00:54:21,its slow.,1,Boon Hua Ng,googleplay,5,2019,1,0.0,0.0,slow
2019-03-02 10:55:03,more than hour facing error zero issue.,1,Vanitha Pulanthiran,googleplay,3,2019,1,-0.4019,0.0,hour facing error zero issue
2019-03-15 00:05:30,laggy,1,Xue Li Shirley Teng,googleplay,3,2019,1,0.0,0.0,laggy
2019-01-15 15:51:14,Hang,1,kirule Ba,googleplay,1,2019,1,0.0,0.0,hang
2019-01-03 22:26:21,not nice,1,Charmaine T,googleplay,1,2019,1,-0.3252,0.0,nice
2018-12-25 20:44:33,some item unable to find,1,Leow Teckcheng,googleplay,12,2018,1,0.0,0.0,item unable find
2018-10-04 12:35:34,Can't use mobile data to access,1,Rolland Ng,googleplay,10,2018,1,0.0,0.0,use mobile data access
2018-09-26 19:36:59,Hang easily,1,Adelene Cheoh,googleplay,9,2018,1,0.34,0.706,hang easily
2018-09-10 00:00:05,App is very buggy please feedback to user EX team drops me out too often,1,How Chuen Lee,googleplay,9,2018,1,0.3774,0.156,buggy please feedback user ex team drop often
2018-08-11 23:01:23,Lousy apps. The system keep jaming when I want to check out.,1,Cheng Michelle,googleplay,8,2018,1,-0.4939,0.088,lousy system keep jaming want check
2018-08-19 08:48:19,"Dont bother with fairprice delivery, better off with redmart or honestbee. 
Bad experience with FP after using their services for a few mths. Either 
missed items or late delivery. Worse still, can send you confirmation for 
delivery on the day itself but in reality they cancel the delivery without 
informing you at all. When you call and ask, all they can say is logistics 
issue can't deliver. No basic courtesy nor customer service sense to call 
the customer and inform of logistics issue on the day itself. The customer 
has to call and find out what happened to the delivery, elsewise you would 
have paid for nothing!",1,Sook Lai Wong,googleplay,8,2018,1,-0.6764,0.05,dont bother delivery better redmart honestbee bad experience fp using service mths either missed item late delivery worse still send confirmation delivery day reality cancel delivery without informing call ask say logistics issue deliver basic courtesy customer service sense call customer inform logistics issue day customer call find happened delivery elsewise would paid nothing
2018-08-19 16:09:18,"Literally no products in stock; bananas, carrots, potatoes, chicken breast 
all not available.",1,Jamie Harris,googleplay,8,2018,1,-0.296,0.0,literally product stock banana carrot potato chicken breast available
2018-07-23 13:02:19,"Need to improve, keep crashing..",1,A CE,googleplay,7,2018,1,0.4404,0.42,need improve keep crashing
2018-07-21 11:06:39,Why no link points for online purchase???,1,Miko Slee,googleplay,7,2018,1,-0.4098,0.0,link point online purchase
2018-06-21 21:39:30,"Fairprice online does not deliver to my house while redmart foodpanda 
mcdonalds kfc pizza hut honestbee can deliver to my house.",1,Dennis Yeo,googleplay,6,2018,1,0.0,0.0,online deliver house redmart foodpanda mcdonalds kfc pizza hut honestbee deliver house
2018-06-28 20:39:38,App is always shutting down halfway when I am ordering. Terrible app,1,Olivia Teo,googleplay,6,2018,1,-0.4767,0.0,always shutting halfway ordering terrible
2018-07-05 08:43:44,"So much for the developer to improve this app. It completely not user 
friendly for first time user. Uninstall after this review. Bye",1,Vincent Chong,googleplay,7,2018,1,0.0021,0.108,much developer improve completely user friendly first time user uninstall review bye
2018-07-05 21:02:41,slow and many problems,1,Angela Oh,googleplay,7,2018,1,-0.4019,0.0,slow many problem
2018-05-31 19:23:58,Can't enter credit card no. after the update. Useless app,1,W K Loo,googleplay,5,2018,1,-0.6103,0.0,enter credit card update useless
2018-06-03 21:29:42,Cannot enter credit card details upon checkout. Unable to complete purchase,1,Eve Kerk,googleplay,6,2018,1,-0.2924,0.0,cannot enter credit card detail upon checkout unable complete purchase
2018-06-09 22:00:11,Slow and Laggy interface both online and app.,1,Zi Xiang Ang,googleplay,6,2018,1,0.0,0.0,slow laggy interface online
2020-03-01 09:00:54,"This new app is worse than the last one. When i add new item, the cart is always has this missing item and not updated. When it is not updated, the free delivery criteria is not met. The app support asked me to use the web version (which i have been using). What is the use of this app so I uninstalled.",1,John Leong,googleplay,3,2020,1,-0.681,0.039,new worse last one add new item cart always missing item updated updated free delivery criterion met support asked use web version using use uninstalled
2018-05-17 10:36:50,"Cant even log in using android. Kept prompting my password has to be 8 
characters long w 1 letter n 1 number at least. I hv all that still cant 
log in. I dun hv issue using ipad app tho...",1,ruhayati osman,googleplay,5,2018,1,0.0772,0.032,cant even log using android kept prompting password character long w letter n number least hv still cant log dun hv issue using ipad tho
2018-05-27 17:01:08,"Kept hanging the whole day yesterday. Then when you finally manage to get 
on eg the blueberries are sold out. Fairprice get with the programme. You 
will lose alot of customers to redmart if you can't do a simple thing like 
have proper app support. And please for gods sake tell the customer what 
the final price is for your promotions when you click on it. Don't expect 
us all to do the mental maths!",1,vidula verma,googleplay,5,2018,1,0.6239,0.096,kept hanging whole day yesterday finally manage get eg blueberry sold get programme lose alot customer redmart simple thing like proper support please god sake tell customer final price promotion click expect u mental math
2018-05-29 12:14:50,"Kept on hanging when using promo code. Not so intuitive. Spent one hour 
getting a new password n choosing my items cause there was a technical 
issue. Have to think twice to use this app again",1,sarah sinaram,googleplay,5,2018,1,0.0,0.0,kept hanging using promo code intuitive spent one hour getting new password n choosing item cause technical issue think twice use
2018-05-26 15:19:50,"The app lagging so hard on Android , it took me almost 1hour to shop due to 
glitches.",1,淡幽灵儿Swan,googleplay,5,2018,1,-0.4527,0.0,lagging hard android took almost hour shop due glitch
2018-05-26 21:45:27,The app can't load properly. It's either always loading or it's an error.,1,Jasmine Yee,googleplay,5,2018,1,-0.4019,0.0,load properly either always loading error
2018-05-26 12:05:33,"Useless, stuck on ""please wait"" on every interaction",1,Christopher Yeo,googleplay,5,2018,1,-0.3612,0.19,useless stuck please wait every interaction
2018-05-15 08:13:49,"Can't login to the app. Kept saying my password have not enough characters. 
but I am able to login on the Internet/chrome. no use for the app if I 
can't sign in. but at least you can see the offers first.",1,Pedrinha Furtado,googleplay,5,2018,1,-0.4215,0.0,login kept saying password enough character able login internet chrome use sign least see offer first
2018-04-14 12:51:55,I have never used an app which was so buggy. Registration failed saying some security tracking issue which no one understands. Reset my password worked but when changing password it complaint general error. Worst of all the 1st time usage promo code Onten doesn't work. Truly disappointing. Avoiding this app for now,1,Chee Wai Ho,googleplay,4,2018,1,-0.9513,0.073,never used buggy registration failed saying security tracking issue one understands reset password worked changing password complaint general error worst st time usage promo code onten work truly disappointing avoiding
2018-04-20 19:27:37,"Massively disappointing. Keeps logging off, crashing half way through a 
purchase. Would've been quicker for me to go to the shops, pick, lineup and 
pay",1,Andrew Fisher,googleplay,4,2018,1,-0.5574,0.0,massively disappointing keep logging crashing half way purchase would quicker go shop pick lineup pay
2018-04-14 19:22:34,"""You are experiencing technical difficulties.."" I tried to place orders and 
it refuse.. The reason given is so absurd... Are you kidding me?",1,Michael Lam,googleplay,4,2018,1,-0.4588,0.054,experiencing technical difficulty tried place order refuse reason given absurd kidding
2018-04-28 23:31:11,"Fake usual price usually more expansive. with offer = usual price what a 
waste of time checking out deals",1,Genova,googleplay,4,2018,1,-0.7096,0.0,fake usual price usually expansive offer usual price waste time checking deal
2018-05-02 03:12:30,"Many things always out of stock! Always!!!!! January until now still so 
many things always cannot buy! Angry and mad with this app",1,michivo,googleplay,5,2018,1,-0.3952,0.096,many thing always stock always january still many thing always cannot buy angry mad
2018-04-20 23:25:55,Doesn't work as expected. Promo codes not accepted even tho valid,1,EN Chiew,googleplay,4,2018,1,-0.2057,0.0,work expected promo code accepted even tho valid
2018-04-30 11:23:21,Pls ensure newer version is available.,1,Annie,googleplay,4,2018,1,0.4404,0.494,pls ensure newer version available
2018-03-30 11:10:32,"The upgrade is worse than the previous version. Sign in keeps getting dropped off, it doesn't remember login ID even when one ticks remember and loading is slow. Sometimes when one gets to a promotion page, there is no back page or cross out button, so have to close the app and start again including sign in. Efficiency is compromised for better navigation.",1,Cindy_ Playz,googleplay,3,2018,1,0.0258,0.077,upgrade worse previous version sign keep getting dropped remember login id even one tick remember loading slow sometimes one get promotion page back page cross button close start including sign efficiency compromised better navigation
2018-04-12 09:25:45,"Worse delivery scheduling. They never arrive on time. What's the point of letting you choose a time slot???? And my last delivery, there are missing items as well. Just go Redmart or Amazon Prime, they are more prompt.",1,A Google user,googleplay,4,2018,1,-0.5362,0.086,worse delivery scheduling never arrive time point letting choose time slot last delivery missing item well go redmart amazon prime prompt
2018-03-30 17:27:36,Terrible ridiculous loading times. How do you expect people to shop efficiently with this interface?,1,Ronnie Heng,googleplay,3,2018,1,-0.4404,0.133,terrible ridiculous loading time expect people shop efficiently interface
2018-04-06 09:02:54,"Takes forever to add stuff or change or delete. Item list not comprehensive. cant find japanese ice cream. Log in keeps dropping off. U have to log in everytime you open the app. And if you didn't check out the last time, the app wouldn't remember what you carted from the last log in and you'll have to do it again. Refrain from purChasing fruit and vegetables. They're often not fresh.",1,Claire Lee,googleplay,4,2018,1,-0.4023,0.0,take forever add stuff change delete item list comprehensive cant find japanese ice cream log keep dropping u log everytime open check last time remember carted last log refrain purchasing fruit vegetable often fresh
